time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-15T11:03:27.176Z,38.1689,-117.8497,2.7,6.5,ml,27,55.79,0.357,0.2669,nn,nn00725272,2021-05-15T11:13:44.782Z,"Monte Cristo Range, NV Earthquake",earthquake,,2.1,,,reviewed,nn,nn
2020-05-14T00:21:52.105Z,44.4149,-115.2139,12.75,4.4,mwr,,61,0.875,1,us,us70009fq3,2020-08-24T09:38:14.549Z,"31 km NW of Stanley, Idaho",earthquake,2.7,2.1,0.036,75,reviewed,us,us
2020-05-10T22:07:40.370Z,33.0183333,-116.0201667,10.16,4.54,mw,141,21,0.138,0.27,ci,ci38488354,2020-12-05T14:57:36.984Z,"17km SE of Ocotillo Wells, CA",earthquake,0.14,0.48,,6,reviewed,ci,ci
2020-04-27T03:46:00.410Z,35.6738333,-117.4963333,8.76,4,mw,81,40,0.1368,0.18,ci,ci39406880,2020-07-11T22:19:10.040Z,"13km SW of Searles Valley, CA",earthquake,0.11,0.36,,6,reviewed,ci,ci
2020-04-21T05:58:01.548Z,44.4179,-115.1849,10,4.1,mwr,,47,0.354,0.5,us,us700090vm,2020-07-09T14:31:39.040Z,"29 km NW of Stanley, Idaho",earthquake,2.5,2,0.032,96,reviewed,us,us
2020-04-21T05:13:31.300Z,38.0443333,-118.7553333,6.84,4.01,mw,52,95,0.2858,0.06,nc,nc73374265,2020-07-09T14:31:39.040Z,"29km SE of Bodie, CA",earthquake,0.23,1.65,,4,reviewed,nc,nc
2020-04-16T13:41:29.470Z,40.7358333,-112.0621667,9.52,4.19,ml,52,32,0.02144,0.16,uu,uu60378837,2021-05-05T21:07:02.760Z,"4 km NE of Magna, Utah",earthquake,0.24,0.31,0.217,28,reviewed,uu,uu
2020-04-15T02:56:09.370Z,40.7338333,-112.0576667,9.03,4.17,ml,60,27,0.01793,0.18,uu,uu60378292,2021-03-06T06:45:16.099Z,"4 km NE of Magna, Utah",earthquake,0.24,0.33,0.159,30,reviewed,uu,uu
2020-04-11T21:36:45.620Z,38.0468333,-118.7513333,6.34,4.03,mw,59,90,0.2818,0.09,nc,nc73368095,2020-06-30T14:02:59.040Z,"29km SE of Bodie, CA",earthquake,0.2,1.65,,4,reviewed,nc,nc
2020-04-11T17:57:38.911Z,44.3243,-115.1417,10,4.1,mwr,,28,0.299,0.59,us,us70008u2r,2020-06-30T14:02:58.040Z,"20 km NW of Stanley, Idaho",earthquake,2.5,1.9,0.036,76,reviewed,us,us
2020-04-11T16:22:50.940Z,38.0421667,-118.758,8.94,4.57,mw,62,89,0.2888,0.1,nc,nc73367575,2021-03-05T23:34:53.941Z,"29km SE of Bodie, CA",earthquake,0.19,1.08,,4,reviewed,nc,nc
2020-04-11T14:36:37.040Z,38.0525,-118.7333333,8.45,5.24,mw,46,97,0.268,0.06,nc,nc73367270,2021-04-11T14:46:53.802Z,"30km SE of Bodie, CA",earthquake,0.21,1.15,,4,reviewed,nc,nc
2020-04-07T09:15:34.106Z,28.0019,-111.9706,10,4.3,mb,,160,3.169,1.14,us,us70008qgs,2020-06-21T00:55:16.040Z,"78 km NNE of Santa Rosalía, Mexico",earthquake,7.7,2,0.238,5,reviewed,us,us
2020-04-05T19:20:46.230Z,37.5271667,-118.8526667,7.82,4.05,mw,42,89,0.06548,0.05,nc,nc73364330,2020-06-26T12:03:50.594Z,"16km WSW of Toms Place, CA",earthquake,0.21,0.49,,4,reviewed,nc,nc
2020-04-04T01:53:18.920Z,33.4895,-116.5063333,10.45,4.87,mw,175,23,0.07088,0.22,ci,ci39126079,2021-08-05T22:24:31.147Z,"17km ESE of Anza, CA",earthquake,0.1,0.27,,6,reviewed,ci,ci
2020-04-03T20:21:45.800Z,44.3263,-115.1512,10,4,mwr,,64,0.931,1.12,us,us70008mzy,2020-06-21T00:54:52.040Z,"20 km NW of Stanley, Idaho",earthquake,3.5,1.8,0.05,38,reviewed,us,us
2020-04-01T23:38:06.707Z,29.9683,-114.1944,10,4.3,mb,,166,1.207,1.35,us,us70008l20,2020-06-21T00:54:36.040Z,"132 km SSE of San Felipe, Mexico",earthquake,5.2,2,0.089,36,reviewed,us,us
2020-04-01T02:23:26.699Z,44.3232,-115.1185,13.89,4,mwr,,48,0.915,0.46,us,us70008juh,2020-06-21T00:54:27.040Z,"18 km NW of Stanley, Idaho",earthquake,1.2,10.2,,21,reviewed,us,slm
2020-04-01T02:09:04.810Z,44.3437,-115.167,6.51,4.4,mwr,,37,0.951,0.75,us,us70008jtv,2020-06-21T00:54:27.040Z,"23 km NW of Stanley, Idaho",earthquake,3.2,5.1,0.039,62,reviewed,us,us
2020-04-01T00:27:41.034Z,44.3232,-115.1673,10,4.8,mww,,39,0.935,0.81,us,us70008js1,2020-06-21T00:54:27.040Z,"21 km WNW of Stanley, Idaho",earthquake,2.9,1.8,0.11,8,reviewed,us,us
2020-03-31T23:52:30.781Z,44.4646,-115.1175,12.06,6.5,mww,,31,0.885,0.66,us,us70008jr5,2021-05-21T15:51:31.615Z,"Stanley, Idaho",earthquake,8.5,3.8,0.021,212,reviewed,us,us
2020-03-26T15:16:27.940Z,31.7168,-104.0419,9.51,5,mww,,25,0.218,0.64,us,us70008ggn,2021-09-09T05:48:28.256Z,"41 km W of Mentone, Texas",earthquake,2.4,3.3,0.034,81,reviewed,us,us
2020-03-25T11:57:38.000Z,38.7903333,-122.765,2.15,4.06,mw,104,48,0.01108,0.08,nc,nc73358970,2020-06-13T18:44:54.040Z,"2km NNW of The Geysers, CA",earthquake,0.09,0.16,,3,reviewed,nc,nc
2020-03-23T05:53:57.260Z,35.9555,-117.363,0.94,4.32,mw,40,52,0.09128,0.18,ci,ci39111991,2020-06-06T20:54:09.040Z,"21km N of Searles Valley, CA",earthquake,0.16,0.37,,6,reviewed,ci,ci
2020-03-22T16:27:38.070Z,40.4251667,-124.827,12.4,4.78,mw,117,227,0.3769,0.16,nc,nc73357410,2020-06-06T20:54:06.040Z,"47km WNW of Petrolia, CA",earthquake,0.36,0.49,,7,reviewed,nc,nc
2020-03-21T01:33:35.369Z,39.1112,-119.7361,8.4,4.5,ml,31,28.07,0.029,0.1334,nn,nn00719663,2021-08-19T14:27:00.405Z,"5 km NE of Indian Hills, Nevada",earthquake,,1.2,0.38,5,reviewed,nn,nn
2020-03-18T22:08:20.920Z,40.3475,-124.4561667,28.61,5.21,mw,34,248,0.105,0.16,nc,nc73355700,2021-03-18T22:18:33.066Z,"15km W of Petrolia, CA",earthquake,0.78,0.55,,5,reviewed,nc,nc
2020-03-18T19:12:23.610Z,40.751,-112.059,10.65,4.57,mw,39,47,0.02976,0.21,uu,uu60364832,2021-05-05T21:07:00.700Z,"5 km NE of Magna, Utah",earthquake,0.32,0.53,,12,reviewed,uu,uu
2020-03-18T14:02:12.830Z,40.7605,-112.0693333,9.07,4.59,mw,21,58,0.03587,0.19,uu,uu60363822,2020-06-06T20:53:47.040Z,"6 km NNE of Magna, Utah",earthquake,0.39,0.8,,17,reviewed,uu,uu
2020-03-18T13:10:59.440Z,40.7221667,-112.1076667,9.24,4.17,md,22,83,0.04049,0.21,uu,uu60020664,2021-02-19T19:19:47.211Z,"1 km NNW of Magna, Utah",earthquake,0.46,0.84,0.275,4,reviewed,uu,uu
2020-03-18T13:10:16.960Z,40.7475,-112.0801667,6.94,4.01,md,8,91,0.03942,0.15,uu,uu60020264,2020-04-16T14:48:30.616Z,"4 km NNE of Magna, Utah",earthquake,0.59,1.13,0.209,2,reviewed,uu,uu
2020-03-18T13:09:31.530Z,40.751,-112.0783333,11.9,5.7,mw,54,50,0.04022,0.2,uu,uu60363602,2021-10-21T05:29:30.248Z,"5 km NNE of Magna, Utah",earthquake,0.3,0.39,,0,reviewed,uu,uu
2020-03-13T22:37:29.787Z,37.5417,-117.7428,5.8,4,ml,16,34.16,0.252,0.1742,nn,nn00718984,2020-05-30T22:17:06.040Z,"25 km SSW of Silver Peak, Nevada",earthquake,,2.2,0.53,6,reviewed,nn,nn
2020-03-07T03:52:03.180Z,31.6893333,-114.5405,9.98,5.49,mw,13,106,0.3208,0.35,ci,ci38385946,2020-12-29T17:53:39.882Z,"71km SE of Estacion Coahuila, B.C., MX",earthquake,0.78,31.61,,6,reviewed,ci,ci
2020-02-22T19:14:27.580Z,40.2895,-124.6736667,7.07,4.33,mw,27,286,0.2533,0.16,nc,nc73344735,2020-05-09T21:41:12.040Z,"33km W of Petrolia, CA",earthquake,1.48,0.86,,4,reviewed,nc,nc
2020-02-15T21:23:41.230Z,25.0563,-109.6626,10,4.6,mb,,111,1.117,0.82,us,us70007r0d,2020-05-02T22:09:55.040Z,"85 km SSW of Campo Pesquero el Colorado, Mexico",earthquake,6.6,1.9,0.08,46,reviewed,us,us
2020-02-13T08:16:46.832Z,29.0856,-113.1275,10,4.3,mb,,191,2.452,1,us,us70007p8d,2020-05-02T22:09:44.040Z,"94 km NE of San Luis, Mexico",earthquake,9.3,2,0.122,19,reviewed,us,us
2020-02-01T18:36:54.340Z,37.5891667,-118.8216667,9.78,4.41,mw,41,96,0.005974,0.05,nc,nc73334451,2020-04-18T22:10:10.040Z,"13km WNW of Toms Place, CA",earthquake,0.22,0.28,,5,reviewed,nc,nc
2020-01-25T03:03:34.920Z,35.0975,-116.9696667,3.07,4.62,mw,46,33,0.2228,0.14,ci,ci39281440,2021-03-20T23:26:23.039Z,"23km NNE of Barstow, CA",earthquake,0.14,0.66,,6,reviewed,ci,ci
2020-01-19T19:08:42.322Z,38.0246,-97.973,5,4.5,mwr,,89,0.026,0.29,us,us60007att,2020-12-08T17:01:31.990Z,"2 km W of South Hutchinson, Kansas",earthquake,1.9,1.6,0.037,71,reviewed,us,us
2020-01-12T16:58:15.495Z,25.4678,-109.7957,10,4.2,mb,,112,0.695,1.15,us,us70006ytm,2020-04-02T21:28:21.040Z,"58 km SW of Campo Pesquero el Colorado, Mexico",earthquake,3.4,1.9,0.096,30,reviewed,us,us
2020-01-02T10:13:00.020Z,33.9173333,-119.2283333,5.94,4.03,mw,80,150,0.2607,0.29,ci,ci39020663,2020-04-02T21:56:45.820Z,"26km S of Port Hueneme, CA",earthquake,0.41,31.61,,6,reviewed,ci,ci
2019-12-19T15:30:12.980Z,40.2758333,-124.3633333,21.4,4.06,mw,28,231,0.02026,0.07,nc,nc73316566,2020-03-07T17:47:35.040Z,"9km SW of Petrolia, CA",earthquake,0.55,0.18,,4,reviewed,nc,nc
2019-12-17T18:29:21.030Z,35.8058333,-120.356,6.25,4.29,mw,78,45,0.02666,0.08,nc,nc73315876,2020-04-05T08:59:48.017Z,"11km NNW of Cholame, CA",earthquake,0.12,0.22,,8,reviewed,nc,nc
2019-12-12T12:25:34.101Z,30.7213,-114.3417,10,4.6,mb,,139,1.019,1.22,us,us60006qim,2020-03-04T21:26:56.040Z,"58 km SE of San Felipe, Mexico",earthquake,3.9,1.9,0.111,24,reviewed,us,us
2019-12-10T10:41:03.462Z,30.8357,-114.3113,10,4.2,mb,,173,0.505,0.67,us,us60006pr3,2020-03-04T21:26:51.040Z,"54 km ESE of San Felipe, Mexico",earthquake,7.2,2,0.235,5,reviewed,us,us
2019-11-30T01:45:12.620Z,42.776,-124.476666666667,16.65,4.53,ml,15,142,,0.25,uw,uw61562126,2020-02-19T18:58:22.040Z,"3 km NNE of Port Orford, Oregon",earthquake,0.4,0.79,0.124880414425303,10,reviewed,uw,uw
2019-11-03T20:34:57.030Z,38.775,-122.767,3.12,4.15,mw,67,34,0.03966,0.13,nc,nc73300395,2020-01-18T20:00:57.040Z,"1km WSW of The Geysers, CA",earthquake,0.13,0.46,,4,reviewed,nc,nc
2019-10-15T19:42:30.540Z,36.6455,-121.274,10.1,4.71,mw,89,54,0.04759,0.14,nc,nc73292360,2020-09-29T22:06:48.876Z,"17km SSE of Tres Pinos, CA",earthquake,0.15,0.31,,4,reviewed,nc,nc
2019-10-15T05:33:42.810Z,37.938,-122.057,13.97,4.46,mw,148,22,0.0205,0.1,nc,nc73291880,2021-07-09T15:53:09.026Z,"1km SSE of Pleasant Hill, CA",earthquake,0.1,0.18,,4,reviewed,nc,nc
2019-09-30T21:47:13.102Z,32.9236,-100.8619,5,4,mwr,,30,0.066,0.99,us,us70005p48,2019-12-20T19:04:08.040Z,"23 km NNE of Snyder, Texas",earthquake,3.4,2,0.037,71,reviewed,us,us
2019-09-23T09:28:43.471Z,27.9692,-112.0853,10,4.2,mb,,75,0.661,1.34,us,us60005m5h,2019-12-10T17:27:05.040Z,"71 km NNE of Santa Rosalía, Mexico",earthquake,4.2,2,0.088,36,reviewed,us,us
2019-09-10T04:25:55.631Z,39.5419,-116.5599,9.1,4.6,ml,53,67.17,0.857,0.2275,nn,nn00703188,2019-12-05T18:30:53.040Z,"44 km E of Austin, Nevada",earthquake,,2.2,0.27,23,reviewed,nn,nn
2019-08-23T05:34:09.740Z,35.9078333,-117.7046667,7.14,4.33,mw,82,20,0.005992,0.18,ci,ci38999296,2021-10-07T19:25:42.120Z,"18km E of Little Lake, CA",earthquake,0.11,0.28,,6,reviewed,ci,ci
2019-08-22T20:49:50.180Z,35.9076667,-117.709,4.93,4.89,mw,78,20,0.007928,0.2,ci,ci38996632,2021-10-07T19:18:11.160Z,"18km E of Little Lake, CA",earthquake,0.12,0.28,,6,reviewed,ci,ci
2019-08-18T08:45:29.680Z,38.0146,-98.005,5,4.1,mwr,,186,0.689,0.43,us,us600056mz,2020-07-13T11:05:00.205Z,"5 km WSW of South Hutchinson, Kansas",earthquake,2.6,2,0.043,52,reviewed,us,us
2019-08-16T12:59:10.201Z,38.0254,-97.9827,5,4.2,mwr,,188,0.697,0.26,us,us600055xa,2020-07-07T22:53:14.522Z,"3 km W of South Hutchinson, Kansas",earthquake,1.5,2,0.035,80,reviewed,us,us
2019-08-16T00:02:36.718Z,45.8897,-111.3655,2.36,4.2,mwr,,44,0.027,0.56,us,us600055qk,2020-04-01T02:35:48.852Z,"4 km NW of Manhattan, Montana",earthquake,1.3,4.8,0.052,36,reviewed,us,us
2019-08-06T04:27:04.883Z,45.8803,-111.3572,5,4.1,mwr,,46,0.03,0.7,us,us6000515j,2020-10-09T18:17:35.458Z,"3 km NW of Manhattan, Montana",earthquake,1.8,1.8,0.048,41,reviewed,us,us
2019-07-26T00:42:47.770Z,35.9258333,-117.7066667,3.79,4.74,mw,79,23,0.05071,0.16,ci,ci38644943,2021-10-05T21:47:07.220Z,"18km E of Little Lake, CA",earthquake,0.1,0.28,,6,reviewed,ci,ci
2019-07-23T07:45:02.530Z,35.625,-117.4266667,5.51,4.15,mw,101,25,0.04011,0.16,ci,ci38628799,2021-10-05T21:30:23.150Z,"16km S of Searles Valley, CA",earthquake,0.09,0.19,,6,reviewed,ci,ci
2019-07-22T16:26:56.070Z,33.9966667,-116.045,8.23,4.2,mw,146,34,0.1088,0.16,ci,ci38624623,2021-10-07T20:02:28.510Z,"16km S of Twentynine Palms, CA",earthquake,0.09,0.3,,6,reviewed,ci,ci
2019-07-18T03:59:14.720Z,36.113,-117.8875,1.56,4.64,mw,78,54,0.02682,0.18,ci,ci38593535,2021-10-06T19:26:39.990Z,"9km NE of Coso Junction, CA",earthquake,0.12,0.26,,6,reviewed,ci,ci
2019-07-17T02:29:07.380Z,36.116,-117.884,5.3,4.37,mw,77,53,0.02365,0.19,ci,ci38585023,2021-09-23T20:46:17.110Z,"10km NE of Coso Junction, CA",earthquake,0.12,0.3,,6,reviewed,ci,ci
2019-07-16T20:15:36.780Z,35.7836667,-117.6143333,3.56,4.47,mw,89,31,0.0348,0.2,ci,ci38583335,2021-09-01T22:55:47.480Z,"19km NNE of Ridgecrest, CA",earthquake,0.11,0.29,,6,reviewed,ci,ci
2019-07-16T20:11:01.470Z,37.8186667,-121.7568333,12.38,4.31,mw,136,75,0.03726,0.14,nc,nc73225421,2020-07-02T08:55:30.238Z,"12km WSW of Byron, CA",earthquake,0.17,0.29,,4,reviewed,nc,nc
2019-07-15T08:38:45.240Z,36.056,-117.8506667,2.26,4.21,mw,74,52,0.05794,0.16,ci,ci38572055,2021-08-20T22:01:48.280Z,"9km E of Coso Junction, CA",earthquake,0.11,0.18,,4,reviewed,ci,ci
2019-07-14T01:52:45.905Z,45.9495,-111.2715,6.31,4,mwr,,50,0.061,1.11,us,us70004jv8,2021-08-25T18:59:01.481Z,"11 km NNE of Manhattan, Montana",earthquake,2.5,4.9,0.039,62,reviewed,us,us
2019-07-12T13:11:37.990Z,35.6368333,-117.5861667,9.48,4.9,mw,103,16,0.02027,0.16,ci,ci38548295,2021-08-16T20:18:35.990Z,"8km ENE of Ridgecrest, CA",earthquake,0.09,0.18,,6,reviewed,ci,ci
2019-07-12T09:51:38.340Z,47.8728333333333,-122.016333333333,28.82,4.58,ml,75,37,,0.44,uw,uw61535372,2020-12-16T03:06:17.822Z,"2 km S of Roosevelt, Washington",earthquake,0.53,0.88,0.175257668551533,49,reviewed,uw,uw
2019-07-11T23:45:18.680Z,35.9501667,-117.7031667,4.32,4.13,mw,78,33,0.04289,0.18,ci,ci38538991,2020-03-30T19:37:05.929Z,"18km E of Little Lake, CA",earthquake,0.11,0.22,,6,reviewed,ci,ci
2019-07-11T07:04:05.970Z,36.1796667,-117.8833333,1.51,4.02,mw,71,51,0.06611,0.18,ci,ci38529591,2020-02-07T22:46:37.406Z,"16km SE of Olancha, CA",earthquake,0.13,0.33,,6,reviewed,ci,ci
2019-07-11T04:10:01.380Z,36.056,-117.8483333,2.11,4.3,mw,74,51,0.05901,0.17,ci,ci38527863,2020-06-03T16:49:10.797Z,"9km E of Coso Junction, CA",earthquake,0.11,0.17,,6,reviewed,ci,ci
2019-07-11T00:15:39.230Z,36.1533333,-117.8758333,2.16,4.37,mw,67,52,0.03951,0.2,ci,ci38525215,2020-02-07T22:16:06.729Z,"14km NNE of Coso Junction, CA",earthquake,0.14,0.23,,4,reviewed,ci,ci
2019-07-11T00:14:37.320Z,36.1765,-117.8836667,0.94,4.52,mw,71,51,0.06325,0.17,ci,ci38525207,2020-03-26T21:23:05.092Z,"16km NNE of Coso Junction, CA",earthquake,0.11,0.22,,6,reviewed,ci,ci
2019-07-10T20:09:51.950Z,35.6648333,-117.5246667,9.15,4.17,mw,84,18,0.05598,0.17,ci,ci38522647,2020-04-27T03:53:10.645Z,"14km ENE of Ridgecrest, CA",earthquake,0.12,0.24,,4,reviewed,ci,ci
2019-07-10T18:49:01.430Z,36.1658333,-117.8821667,1.17,4.09,mw,67,52,0.05298,0.16,ci,ci38521799,2020-03-28T16:16:11.850Z,"15km NNE of Coso Junction, CA",earthquake,0.12,0.22,,4,reviewed,ci,ci
2019-07-10T12:28:56.960Z,36.0495,-117.8566667,1.91,4.13,mw,66,53,0.04984,0.16,ci,ci38517471,2020-03-24T16:32:10.740Z,"8km E of Coso Junction, CA",earthquake,0.11,0.16,,6,reviewed,ci,ci
2019-07-10T00:48:17.580Z,36.0571667,-117.8471667,1.69,4.07,mw,64,51,0.0605,0.16,ci,ci38509663,2020-03-23T23:27:09.300Z,"9km E of Coso Junction, CA",earthquake,0.12,0.19,,6,reviewed,ci,ci
2019-07-07T11:22:16.240Z,35.8056667,-117.594,10.06,4.15,mw,50,43,0.01045,0.16,ci,ci38475431,2019-09-26T14:30:52.040Z,"18km WNW of Searles Valley, CA",earthquake,0.13,0.28,,6,reviewed,ci,ci
2019-07-07T05:38:15.480Z,35.7681667,-117.5778333,10.57,4.53,mw,75,44,0.05009,0.16,ci,ci38472279,2020-08-21T21:20:44.129Z,"16km W of Searles Valley, CA",earthquake,0.13,0.27,,6,reviewed,ci,ci
2019-07-06T23:50:41.990Z,35.8235,-117.663,6.51,4.5,mw,69,28,0.05379,0.14,ci,ci38469375,2019-09-26T14:30:48.040Z,"23km N of Ridgecrest, CA",earthquake,0.11,0.3,,6,reviewed,ci,ci
2019-07-06T16:36:05.820Z,35.5705,-117.523,10.05,4.14,mw,58,37,0.05207,0.17,ci,ci38465703,2019-11-19T23:27:35.269Z,"15km ESE of Ridgecrest, CA",earthquake,0.15,0.35,,6,reviewed,ci,ci
2019-07-06T13:06:55.260Z,35.9283333,-117.705,2.37,4.5,mw,64,34,0.04844,0.16,ci,ci38463551,2019-09-26T14:30:42.040Z,"18km E of Little Lake, CA",earthquake,0.12,0.21,,6,reviewed,ci,ci
2019-07-06T11:53:08.090Z,35.8953333,-117.7336667,2.1,4.12,mw,53,35,0.08557,0.14,ci,ci38462679,2019-09-26T14:30:41.040Z,"16km ESE of Little Lake, CA",earthquake,0.11,0.19,,6,reviewed,ci,ci
2019-07-06T10:48:24.460Z,35.5785,-117.372,5.6,4.04,mw,58,27,0.05378,0.14,ci,ci38461879,2021-01-26T21:48:24.725Z,"21km S of Trona, CA",earthquake,0.14,0.36,,6,reviewed,ci,ci
2019-07-06T09:30:41.240Z,35.9098333,-117.7323333,4.15,4.49,mw,64,36,0.0766,0.13,ci,ci38460983,2019-09-26T14:30:38.040Z,"16km E of Little Lake, CA",earthquake,0.09,0.24,,6,reviewed,ci,ci
2019-07-06T09:29:20.970Z,35.8811667,-117.7175,5.5,4.41,mlr,59,35,0.08204,0.15,ci,ci38460975,2020-03-11T00:32:36.775Z,"18km ESE of Little Lake, CA",earthquake,0.11,0.4,0.246,35,reviewed,ci,ci
2019-07-06T09:28:41.790Z,35.887,-117.7168333,4.78,4.24,mlr,25,64,0.08126,0.16,ci,ci37258076,2020-03-10T22:18:04.083Z,"18km ESE of Little Lake, CA",earthquake,0.19,0.45,0.119,14,reviewed,ci,ci
2019-07-06T09:28:28.980Z,35.898,-117.7271667,3.95,4.89,mw,67,37,0.0896,0.16,ci,ci38460967,2019-09-26T14:30:38.040Z,"17km ESE of Little Lake, CA",earthquake,0.13,0.38,,6,reviewed,ci,ci
2019-07-06T08:32:57.550Z,35.639,-117.4913333,3.14,4.56,mw,83,24,0.05751,0.15,ci,ci38460311,2019-09-26T14:30:37.040Z,"16km SSW of Searles Valley, CA",earthquake,0.11,0.27,,6,reviewed,ci,ci
2019-07-06T06:34:47.410Z,35.8926667,-117.7248333,8.17,4.05,mlr,58,36,0.09001,0.14,ci,ci38458999,2019-09-26T14:30:33.040Z,"17km ESE of Little Lake, CA",earthquake,0.1,0.28,0.132,40,reviewed,ci,ci
2019-07-06T06:12:52.000Z,35.5813333,-117.3751667,5.45,4.27,mlr,55,42,0.05692,0.15,ci,ci38458759,2019-10-09T00:37:30.144Z,"20km S of Trona, CA",earthquake,0.15,0.43,0.19,25,reviewed,ci,ci
2019-07-06T06:01:51.800Z,35.911,-117.7385,4.99,4.63,mw,67,36,0.07482,0.14,ci,ci38458679,2019-11-15T18:54:44.787Z,"15km E of Little Lake, CA",earthquake,0.09,0.4,,4,reviewed,ci,ci
2019-07-06T05:58:17.570Z,35.9323333,-117.6916667,1.86,4.15,mlr,42,34,0.07309,0.17,ci,ci38458655,2019-09-26T14:30:32.040Z,"19km E of Little Lake, CA",earthquake,0.15,0.27,0.216,25,reviewed,ci,ci
2019-07-06T05:25:04.870Z,35.833,-117.6775,3.43,4.29,mlr,72,23,0.06725,0.14,ci,ci38458375,2019-12-06T04:28:52.827Z,"24km N of Ridgecrest, CA",earthquake,0.09,0.3,0.128,189,reviewed,ci,ci
2019-07-06T04:58:36.690Z,35.7073333,-117.5706667,2.9,4.03,mlr,52,43,0.1104,0.15,ci,ci38458143,2019-11-15T18:43:19.009Z,"14km NE of Ridgecrest, CA",earthquake,0.12,0.33,0.176,48,reviewed,ci,ci
2019-07-06T04:52:17.710Z,35.8773333,-117.6945,3.32,4.47,mlr,62,39,0.08933,0.17,ci,ci38458079,2019-09-26T14:30:29.040Z,"20km ESE of Little Lake, CA",earthquake,0.11,0.37,0.199,38,reviewed,ci,ci
2019-07-06T04:40:15.980Z,35.6428333,-117.4456667,2.88,4.24,mlr,43,67,0.0578,0.15,ci,ci38457983,2019-09-26T14:30:27.040Z,"14km SSW of Searles Valley, CA",earthquake,0.15,0.28,0.16,29,reviewed,ci,ci
2019-07-06T04:37:13.570Z,35.91,-117.7453333,8.01,4.33,mlr,24,48,0.07067,0.11,ci,ci37224964,2019-09-09T19:30:50.611Z,"15km ESE of Little Lake, CA",earthquake,0.16,0.4,0.109,13,reviewed,ci,ci
2019-07-06T04:36:55.310Z,35.9,-117.7376667,1.9,4.85,mw,62,35,0.08153,0.17,ci,ci38457967,2020-03-05T21:00:31.509Z,"16km ESE of Little Lake, CA",earthquake,0.13,0.21,,5,reviewed,ci,ci
2019-07-06T04:21:35.820Z,35.7786667,-117.6121667,2.59,4.17,mlr,41,53,0.03887,0.17,ci,ci38457871,2019-09-26T14:29:59.040Z,"18km NNE of Ridgecrest, CA",earthquake,0.15,0.24,0.19,66,reviewed,ci,ci
2019-07-06T04:19:56.010Z,35.5808333,-117.4041667,5.18,4.01,mlr,7,201,0.04764,0.08,ci,ci38457863,2020-04-04T06:49:56.468Z,"20km S of Trona, CA",earthquake,0.47,0.36,0.066,3,reviewed,ci,ci
2019-07-06T04:19:15.480Z,35.785,-117.6175,10.63,4.29,mlr,17,115,0.03471,0.1,ci,ci37221932,2020-03-04T00:08:20.747Z,"19km NNE of Ridgecrest, CA",earthquake,0.21,0.33,0.079,6,reviewed,ci,ci
2019-07-06T04:18:55.790Z,35.9101667,-117.6848333,7.41,5.44,mw,66,37,0.07213,0.17,ci,ci38457847,2020-05-21T01:08:33.207Z,"20km E of Little Lake, CA",earthquake,0.12,0.36,,6,reviewed,ci,ci
2019-07-06T04:13:07.080Z,35.5846667,-117.6145,9.73,4.8,mlr,62,32,0.1185,0.18,ci,ci38457815,2019-11-15T18:23:14.307Z,"7km SE of Ridgecrest, CA",earthquake,0.13,0.36,0.165,229,reviewed,ci,ci
2019-07-06T04:07:04.570Z,35.5551667,-117.5215,5.5,4.68,mlr,90,24,0.05757,0.23,ci,ci38457775,2020-03-02T22:19:38.728Z,"16km ESE of Ridgecrest, CA",earthquake,0.13,0.51,0.219,249,reviewed,ci,ci
2019-07-06T03:57:50.900Z,35.869,-117.6613333,7.21,4.31,mlr,38,43,0.07425,0.14,ci,ci37421229,2019-09-26T14:30:25.040Z,"23km ESE of Little Lake, CA",earthquake,0.15,0.38,0.116,91,reviewed,ci,ci
2019-07-06T03:55:20.020Z,35.9055,-117.6875,8.43,4.06,mlr,42,37,0.05194,0.16,ci,ci38457735,2019-11-15T18:14:31.751Z,"20km E of Little Lake, CA",earthquake,0.14,0.34,0.134,34,reviewed,ci,ci
2019-07-06T03:50:59.710Z,35.9035,-117.7001667,8.26,4.97,mlr,43,38,0.05997,0.17,ci,ci38457703,2019-11-15T18:09:02.473Z,"19km E of Little Lake, CA",earthquake,0.16,0.41,0.184,246,reviewed,ci,ci
2019-07-06T03:47:53.420Z,35.9011667,-117.7495,5.04,5.5,mw,49,33,0.07334,0.16,ci,ci38457687,2020-07-09T21:44:24.632Z,"15km ESE of Little Lake, CA",earthquake,0.13,0.5,,4,reviewed,ci,ci
2019-07-06T03:46:26.870Z,35.6805,-117.4703333,6.85,4.26,mlr,38,65,0.09403,0.17,ci,ci38457679,2020-07-22T20:21:45.492Z,"11km SSW of Searles Valley, CA",earthquake,0.18,0.6,0.123,20,reviewed,ci,ci
2019-07-06T03:36:16.460Z,35.9028333,-117.7338333,7.27,4.35,mlr,65,37,0.0813,0.19,ci,ci38457615,2019-11-15T17:55:07.243Z,"16km ESE of Little Lake, CA",earthquake,0.15,0.39,0.122,194,reviewed,ci,ci
2019-07-06T03:35:05.420Z,35.6521667,-117.4668333,1.97,4.09,mlr,32,65,0.06563,0.24,ci,ci38457607,2020-07-22T20:21:20.689Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.42,0.217,54,reviewed,ci,ci
